Date&Time,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,INJURED,KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,FACTOR_VEHICLE1,FACTOR_VEHICLE2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
4/4/15 13:40,,,40.7363525,-73.9750088,"(40.7363525, -73.9750088)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3197788,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 13:50,BROOKLYN,11233,40.6710101,-73.9223832,"(40.6710101, -73.9223832)",STERLING PLACE,RALPH AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3197505,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 13:51,BRONX,10475,40.8845482,-73.832337,"(40.8845482, -73.832337)",BOSTON ROAD,SECOR AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197418,OTHER,OTHER,,,
4/4/15 13:55,BRONX,10465,40.8228658,-73.8175269,"(40.8228658, -73.8175269)",DEWEY AVENUE,LOGAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3197908,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 14:00,BROOKLYN,11225,40.6664404,-73.9536083,"(40.6664404, -73.9536083)",ROGERS AVENUE,CROWN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3199492,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 14:00,MANHATTAN,10022,40.7583736,-73.9709932,"(40.7583736, -73.9709932)",EAST 53 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Turning Improperly,,,,3197811,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 14:00,QUEENS,11370,40.7587426,-73.8906895,"(40.7587426, -73.8906895)",77 STREET,31 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197715,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/4/15 14:00,QUEENS,11413,40.6733717,-73.7561819,"(40.6733717, -73.7561819)",SPRINGFIELD BOULEVARD,139 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,,,,3197700,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 14:00,,,,,,KINGS HIGHWAY,AVENUE I,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3197956,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/4/15 14:01,MANHATTAN,10011,40.745208,-74.0022664,"(40.745208, -74.0022664)",WEST 21 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3197295,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY / STATION WAGON,,,
4/4/15 14:05,QUEENS,11691,40.6019562,-73.7454051,"(40.6019562, -73.7454051)",CAFFREY AVENUE,BEACH 9 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197573,PASSENGER VEHICLE,UNKNOWN,,,
4/4/15 14:15,BROOKLYN,11201,40.6975413,-73.9831188,"(40.6975413, -73.9831188)",GOLD STREET,CONCORD STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3197542,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/4/15 14:15,BROOKLYN,11221,40.6882902,-73.9390977,"(40.6882902, -73.9390977)",MARCUS GARVEY BOULEVARD,QUINCY STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3198015,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 14:20,BROOKLYN,11205,40.6941184,-73.9601594,"(40.6941184, -73.9601594)",MYRTLE AVENUE,TAAFFE PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197531,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 14:20,BROOKLYN,11214,40.5995208,-73.9987504,"(40.5995208, -73.9987504)",BATH AVENUE,BAY 28 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197951,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 14:20,MANHATTAN,10035,40.8075979,-73.9371788,"(40.8075979, -73.9371788)",PARK AVENUE,EAST 129 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3198266,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 14:30,BRONX,10467,40.8788559,-73.8734816,"(40.8788559, -73.8734816)",GUN HILL ROAD,HULL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197940,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
4/4/15 14:30,BROOKLYN,11236,40.6354759,-73.8915579,"(40.6354759, -73.8915579)",AVENUE N,ROCKAWAY PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3197489,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 14:30,MANHATTAN,10013,40.7256734,-74.0057798,"(40.7256734, -74.0057798)",SPRING STREET,VARICK STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Reaction to Other Uninvolved Vehicle,,,,3197757,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/4/15 14:30,QUEENS,11372,40.7538313,-73.8840996,"(40.7538313, -73.8840996)",34 AVENUE,83 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Lost Consciousness,Unspecified,,,3197712,UNKNOWN,BICYCLE,PASSENGER VEHICLE,,
4/4/15 14:30,,,,,,HORACE HARDING EXPRESSWAY,108 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3197688,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/4/15 14:35,STATEN ISLAND,10312,40.5432612,-74.1973069,"(40.5432612, -74.1973069)",HUGUENOT AVENUE,WOODROW ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197754,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 14:40,QUEENS,11419,40.6867715,-73.8291817,"(40.6867715, -73.8291817)",114 STREET,103 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3197588,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/4/15 14:45,BROOKLYN,11229,40.6038894,-73.9534861,"(40.6038894, -73.9534861)",AVENUE S,EAST 19 STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3197948,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/4/15 14:45,MANHATTAN,10020,40.7592705,-73.9808868,"(40.7592705, -73.9808868)",AVENUE OF THE AMERICAS,WEST 49 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3197824,BUS,TAXI,,,
4/4/15 14:45,QUEENS,11422,40.6614832,-73.74197,"(40.6614832, -73.74197)",BROOKVILLE BOULEVARD,144 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3198063,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 14:45,,,,,,,,89-34SYBILLA STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3197693,PASSENGER VEHICLE,,,,
4/4/15 14:45,,,40.7349824,-73.861387,"(40.7349824, -73.861387)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3197671,PASSENGER VEHICLE,TAXI,,,
4/4/15 14:45,,,40.7466536,-73.9691174,"(40.7466536, -73.9691174)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3197329,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 14:50,,,,,,ASTORIA BOULEVARD,33 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197711,SPORT UTILITY / STATION WAGON,VAN,,,
4/4/15 14:50,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197400,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 14:54,MANHATTAN,10018,40.7558686,-73.9982097,"(40.7558686, -73.9982097)",WEST 36 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197781,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/4/15 14:58,BROOKLYN,11234,40.6224004,-73.9366363,"(40.6224004, -73.9366363)",FLATBUSH AVENUE,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3197463,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 15:00,BROOKLYN,11211,40.7083558,-73.9609841,"(40.7083558, -73.9609841)",ROEBLING STREET,SOUTH 9 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3197562,BUS,PASSENGER VEHICLE,,,
4/4/15 15:00,QUEENS,11354,40.7610935,-73.8268686,"(40.7610935, -73.8268686)",39 AVENUE,UNION STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197669,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 15:04,,,40.6915381,-73.99911,"(40.6915381, -73.99911)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3198022,TAXI,PASSENGER VEHICLE,,,
4/4/15 15:05,BROOKLYN,11233,40.6838316,-73.9322296,"(40.6838316, -73.9322296)",HALSEY STREET,STUYVESANT AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3198017,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 15:06,MANHATTAN,10036,40.7579074,-73.9892976,"(40.7579074, -73.9892976)",WEST 43 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3199766,PASSENGER VEHICLE,VAN,,,
4/4/15 15:10,BROOKLYN,11230,40.6305126,-73.9573008,"(40.6305126, -73.9573008)",OCEAN AVENUE,AVENUE H,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3197494,VAN,SPORT UTILITY / STATION WAGON,TAXI,PASSENGER VEHICLE,
4/4/15 15:10,MANHATTAN,10007,40.7144934,-74.0135921,"(40.7144934, -74.0135921)",WEST STREET,BARCLAY STREET,,0,0,0,0,0,0,0,0,Passenger Distraction,Driver Inattention/Distraction,,,,3197277,TAXI,TAXI,,,
4/4/15 15:10,,,40.8875497,-73.8151098,"(40.8875497, -73.8151098)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3197907,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 15:15,MANHATTAN,10023,40.7741558,-73.9848794,"(40.7741558, -73.9848794)",WEST 65 STREET,AMSTERDAM AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197354,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 15:19,,,40.7978892,-73.9753821,"(40.7978892, -73.9753821)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Outside Car Distraction,,,,3197359,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/4/15 15:20,,,40.6096429,-73.8973669,"(40.6096429, -73.8973669)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197464,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/4/15 15:21,,,,,,JAMAICA AVENUE,EUCLID AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197517,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 15:25,BROOKLYN,11213,40.6762734,-73.9387662,"(40.6762734, -73.9387662)",DEAN STREET,ALBANY AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Failure to Yield Right-of-Way,,,,3198467,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 15:30,BROOKLYN,11224,40.5745946,-73.9876351,"(40.5745946, -73.9876351)",WEST 21 STREET,SURF AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197447,PASSENGER VEHICLE,,,,
4/4/15 15:30,QUEENS,11429,40.7033381,-73.7381545,"(40.7033381, -73.7381545)",MURDOCK AVENUE,219 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198080,PICK-UP TRUCK,UNKNOWN,,,
4/4/15 15:30,,,40.6030082,-74.0168756,"(40.6030082, -74.0168756)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198387,PASSENGER VEHICLE,UNKNOWN,,,
4/4/15 15:35,BRONX,10462,40.8361503,-73.8541926,"(40.8361503, -73.8541926)",STARLING AVENUE,ODELL STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197887,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/4/15 15:35,BROOKLYN,11217,40.6779993,-73.9730543,"(40.6779993, -73.9730543)",FLATBUSH AVENUE,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3198478,BUS,SPORT UTILITY / STATION WAGON,,,
4/4/15 15:40,BROOKLYN,11211,40.7192472,-73.9540622,"(40.7192472, -73.9540622)",NORTH 11 STREET,DRIGGS AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3197568,SPORT UTILITY / STATION WAGON,OTHER,,,
4/4/15 15:40,MANHATTAN,10035,40.7973092,-73.9344544,"(40.7973092, -73.9344544)",EAST 118 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197362,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/4/15 15:45,BROOKLYN,11224,40.5789366,-73.9852115,"(40.5789366, -73.9852115)",NEPTUNE AVENUE,CROPSEY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3197448,VAN,OTHER,,,
4/4/15 15:45,QUEENS,11368,40.7576292,-73.8656733,"(40.7576292, -73.8656733)",NORTHERN BOULEVARD,103 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197717,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 15:45,,,40.7545534,-73.7431647,"(40.7545534, -73.7431647)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3198128,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/4/15 15:50,BROOKLYN,11225,40.6642272,-73.9454636,"(40.6642272, -73.9454636)",BROOKLYN AVENUE,EMPIRE BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198434,,,,,
4/4/15 15:50,QUEENS,11374,40.7117373,-73.8591143,"(40.7117373, -73.8591143)",,,90-30 METROPOLITAN AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197692,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 15:52,BROOKLYN,11208,40.6750096,-73.883721,"(40.6750096, -73.883721)",ELTON STREET,GLENMORE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197998,PASSENGER VEHICLE,UNKNOWN,,,
4/4/15 16:00,MANHATTAN,10017,40.7507747,-73.9765366,"(40.7507747, -73.9765366)",EAST 41 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197812,BUS,UNKNOWN,,,
4/4/15 16:00,,,,,,EAST TREMONT AVENUE,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3197911,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 16:00,,,40.7413979,-73.823019,"(40.7413979, -73.823019)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3198578,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/4/15 16:00,,,40.7448949,-73.7702044,"(40.7448949, -73.7702044)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3198117,SPORT UTILITY / STATION WAGON,OTHER,,,
4/4/15 16:00,,,,,,,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3198006,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 16:05,,,40.7360146,-73.8578593,"(40.7360146, -73.8578593)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3198609,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/4/15 16:15,MANHATTAN,10001,40.7509908,-73.9906233,"(40.7509908, -73.9906233)",7 AVENUE,WEST 34 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197322,TAXI,TAXI,,,
4/4/15 16:15,,,,,,PARK AVENUE,CUMBERLAND STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3198028,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 16:17,,,,,,,,P/L 2180 FOREST AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198161,PASSENGER VEHICLE,UNKNOWN,,,
4/4/15 16:20,BROOKLYN,11225,40.6601179,-73.9505671,"(40.6601179, -73.9505671)",NOSTRAND AVENUE,MIDWOOD STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198433,,,,,
4/4/15 16:20,QUEENS,11368,40.7575342,-73.8665687,"(40.7575342, -73.8665687)",NORTHERN BOULEVARD,102 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197718,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 16:21,QUEENS,11372,40.7486146,-73.8746312,"(40.7486146, -73.8746312)",ROOSEVELT AVENUE,92 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3197719,PASSENGER VEHICLE,,,,
4/4/15 16:22,MANHATTAN,10001,40.7520589,-74.0009817,"(40.7520589, -74.0009817)",10 AVENUE,WEST 30 STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3197300,BUS,PASSENGER VEHICLE,,,
4/4/15 16:25,QUEENS,11385,40.7010548,-73.9047268,"(40.7010548, -73.9047268)",CORNELIA STREET,SENECA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3198053,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/4/15 16:30,BRONX,10468,40.8617704,-73.8986725,"(40.8617704, -73.8986725)",CRESTON AVENUE,EAST 188 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197414,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/4/15 16:30,BROOKLYN,11201,40.6960346,-73.9845292,"(40.6960346, -73.9845292)",FLATBUSH AVENUE EXTENSION,TILLARY STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3198026,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/4/15 16:35,QUEENS,11435,40.705611,-73.8128778,"(40.705611, -73.8128778)",143 STREET,87 DRIVE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3198574,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 16:40,MANHATTAN,10032,40.8327659,-73.9458242,"(40.8327659, -73.9458242)",WEST 155 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,3197859,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 16:45,BROOKLYN,11220,40.6394354,-74.0054588,"(40.6394354, -74.0054588)",53 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197982,PASSENGER VEHICLE,UNKNOWN,,,
4/4/15 16:50,MANHATTAN,10014,40.7409424,-74.0074808,"(40.7409424, -74.0074808)",WEST 13 STREET,WASHINGTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197777,PASSENGER VEHICLE,UNKNOWN,,,
4/4/15 16:50,MANHATTAN,10029,40.7902773,-73.9395895,"(40.7902773, -73.9395895)",1 AVENUE,EAST 107 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3197837,FIRE TRUCK,PASSENGER VEHICLE,,,
4/4/15 16:52,BROOKLYN,11219,40.6263619,-74.0083001,"(40.6263619, -74.0083001)",BAY RIDGE AVENUE,11 AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,Unspecified,,,3197972,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,
4/4/15 16:52,QUEENS,11385,40.7025952,-73.8552926,"(40.7025952, -73.8552926)",WOODHAVEN BOULEVARD,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3197589,PASSENGER VEHICLE,OTHER,,,
4/4/15 16:55,QUEENS,11417,40.6800266,-73.8399647,"(40.6800266, -73.8399647)",ROCKAWAY BOULEVARD,99 STREET,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3198088,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
4/4/15 16:59,QUEENS,11412,40.7029733,-73.7636692,"(40.7029733, -73.7636692)",110 ROAD,192 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198139,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 17:00,QUEENS,11377,40.7453916,-73.9055801,"(40.7453916, -73.9055801)",ROOSEVELT AVENUE,59 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3198097,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
4/4/15 17:00,QUEENS,11429,40.7120406,-73.7364538,"(40.7120406, -73.7364538)",HOLLIS AVENUE,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3198066,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 17:00,,,,,,BRIGHTON BEACH AVENUE,BRIGHTON 14 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3197446,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/4/15 17:00,,,40.6546865,-73.8777126,"(40.6546865, -73.8777126)",ERSKINE STREET,VANDALIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197514,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
4/4/15 17:04,,,,,,EAST MT EDEN AVENUE,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3197900,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES),,,
4/4/15 17:05,QUEENS,11368,40.7525121,-73.8672645,"(40.7525121, -73.8672645)",37 AVENUE,100 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197720,PASSENGER VEHICLE,OTHER,,,
4/4/15 17:10,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3197912,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
4/4/15 17:20,QUEENS,11411,40.695882,-73.742468,"(40.695882, -73.742468)",,,217-07 LINDEN BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198076,PASSENGER VEHICLE,UNKNOWN,,,
4/4/15 17:20,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3197913,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 17:25,QUEENS,11377,40.7460475,-73.8990289,"(40.7460475, -73.8990289)",65 STREET,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3200079,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 17:25,,,,,,BUSHWICK AVENUE,DE KALB AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198506,OTHER,OTHER,,,
4/4/15 17:25,,,40.6658413,-73.7554993,"(40.6658413, -73.7554993)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198079,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 17:25,,,40.7297379,-73.8337176,"(40.7297379, -73.8337176)",,,,0,0,0,0,0,0,0,0,Outside Car Distraction,,,,,3199623,SPORT UTILITY / STATION WAGON,,,,
4/4/15 17:30,BROOKLYN,11209,40.6292955,-74.0286769,"(40.6292955, -74.0286769)",78 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197973,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 17:30,,,,,,BEDFORD AVENUE,BROADWAY,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3198032,TAXI,PASSENGER VEHICLE,,,
4/4/15 17:30,,,40.7354267,-73.8446465,"(40.7354267, -73.8446465)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,3197675,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
4/4/15 17:32,MANHATTAN,10028,40.774292,-73.9512622,"(40.774292, -73.9512622)",EAST 82 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3197347,TAXI,PASSENGER VEHICLE,,,
4/4/15 17:35,QUEENS,11372,40.7510038,-73.8921206,"(40.7510038, -73.8921206)",35 AVENUE,74 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3197721,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/4/15 17:40,STATEN ISLAND,10309,40.5321305,-74.2230746,"(40.5321305, -74.2230746)",ENGLEWOOD AVENUE,VETERANS ROAD EAST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3198176,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
4/4/15 17:40,,,,,,QUEENS BOULEVARD,VANDAM STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,,,,3197639,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
4/4/15 17:40,,,,,,VAN WYCK EXPRESSWAY SR WEST,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inexperience,Turning Improperly,,,,3198089,PASSENGER VEHICLE,LIVERY VEHICLE,,,
4/4/15 17:40,,,40.8551235,-73.8722091,"(40.8551235, -73.8722091)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3197443,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
